HGNC symbol	MIM morbid accession
NDUFB2-AS1	
C1GALT1P3	
LINC02147	
LINC02155	
LINC01184	
DENND2A	
LINC02148	
LINC02208	
KIF26A	
	
RPL12P16	
FGFR1OP2	
NBEAL1	
	
	
	
PPIAP71	
ECE2	
	
CDC14B	
SS18L2	
	
FPGS	
CEACAMP6	
SH3PXD2A	
	
PSG8-AS1	
SEC24B-AS1	
	
HEBP2	
PSG10P	
	
CUL1P1	
	
PSG8	
CCDC192	
SEC24B	
FAM197Y7	
NF1P5	
NUP210P2	
HSD17B6	
	
SEC22C	
TEC	
MTRNR2L11	
	
	
MARK2P14	
TPR	
B3GNT9	
	
	
TWIST1	180750
TWIST1	123100
TWIST1	101400
SH3PXD2A-AS1	
OR4A3P	
NCF1	233700
	
OR4A2P	
	
GTF3C4	
C3orf18	
NR4A3	612237
TSPY8	
	
MARCKSL1P2	
	
RPS6P7	
PRSS23	
	
PPP1R7	
	
OR4A8	
	
	
	
FAM27B	
LSM11	
LINC02216	
	
MEI4	
RPL5P31	
LINC02215	
	
COPS8P3	
OR4A7P	
C13orf42	
	
	
	
DOC2GP	
	
DDX31	
	
OR4A5	
	
RHOT1P1	
	
PRELID3BP2	
CYP4F35P	
JADE1	
TLK2	
ANKRD20A5P	
ZDHHC11B	
LANCL1	
	
	
	
OR4A6P	
NUDT8	
NACA	
OR7E2P	
	
SLC51B	
TRIM48	
FZD4	133780
GUSBP8	
CYCSP4	
	
	
LINC02113	
TBX10	
	
OR7E13P	
SMPD3	
	
MTCYBP15	
RASL12	
SYT2	
	
VDAC1P4	
CCDC177	
MTND6P15	
CCHCR1	
BRD9P2	
AKAP10	115080
	
MTND5P18	
ACBD6	
NDUFB2	
	
YWHAQP9	
BTBD10P1	
FERD3L	
	
	
STX17-AS1	
	
	
KRT127P	
ACY3	
	
LAMB4	
ARL2BPP2	
EEF1A1P20	
HEMK1	
LINC01139	
RPL23AP36	
	
	
KRT18P32	
	
	
RPL7P14	
ADGRE1	
NF1	607785
NF1	601321
NF1	193520
NF1	162210
NF1	162200
	
	
CKM	
TSPY7P	
LHX4	262700
KRT76	
	
	
	
	
	
	
DEFA8P	
	
UNC45B	616279
	
EVA1A	
	
	
	
MIPEPP2	
MAGI2-AS3	
SNRNP40	
IRAK1BP1	
RGS3	
ALDH3B2	
	
CDC45	617063
	
C11orf91	
RPS16P9	
MAGEA11	
DEFA9P	
	
	
CD59	612300
PDLIM1	
	
DEFA10P	
	
MFSD8	616170
MFSD8	610951
	
CDC37L1	
DEFA1	
PHIP	
	
	
SETDB2	
	
	
	
KLK13	
PRG4	208250
TEKT3	
	
CTAGE5	
	
ZFPM2-AS1	
LY6G5B	
BRAF	613707
BRAF	613706
BRAF	211980
BRAF	163950
BRAF	115150
TMCC1P1	
LRIG1	
	
	
B3GALT6	615349
B3GALT6	271640
	
	
	
CASP7	
LYSMD2	
	
EBF3	617330
ZFPM2	616067
ZFPM2	610187
ZFPM2	187500
DAXX	
KLF2	
C4orf33	
SLC9A4	
SNRPGP14	
DEFT1P	
LINC02243	
	
HMGB3P31	
	
	
SMIM10	
	
OVAAL	
	
	
TMOD2	
FDCSP	
	
MS4A2	147050
LINC02534	
MAGI2-AS1	
HSCB	
	
STN1	617341
SQLE	
MAGI2	617609
	
SCLT1	
	
RPL12P24	
	
	
	
	
	
	
MTCYBP22	
RPS29P15	
FAM177B	
	
KRT3	122100
SUSD6	
	
ONECUT3	
COX14	220110
VIM2P	
ADCK2	
	
RPSAP17	
CASP8AP2	
DGKD	
	
	
	
CLIC1P1	
	
	
PRELID1P1	
LINC02361	
RPL12P33	
	
MTND6P22	
LINC02108	
	
MTND5P10	
MED24	
MTND4P35	
RPS4XP9	
	
PTCHD4	
MTND4LP5	
	
UBTFL5	
MTND3P19	
	
MTCO3P22	
	
	
MTATP6P2	
	
CERS5	
MTCO2P22	
TTF2	
TRIM51HP	
TMEM185AP1	
NKTR	
MTCO1P22	
ANKRD20A1	
	
	
PSMD11	
	
FAM214B	
	
POLR2H	
NARSP2	
KRT4	193900
LANCL1-AS1	
	
STX17	
	
UPRT	
CEND1P1	
IL6R-AS1	
	
IL6R	614752
IL6R	614689
	
CDK13	617360
	
C14orf180	
	
MRC2	
	
	
MUC3A	
TAPBP	604571
	
SSX2IP	
	
LTA	610988
LTA	608446
LTA	607507
KIF13A	
PRDM7	
	
AK3	
TMEM179	
PLEKHO1	
SPCS2P3	
	
HSFX1	
ZDHHC11	
	
LINC02280	
DGKZ	
	
CARS-AS1	
TRIM43B	
CARS	
KLK14	
STYX	
MAGEA9	
	
	
LINC01805	
	
	
ADGRA3	
MAGEA7P	
DUTP4	
CTU1	
LEUTX	
	
MAGEA8-AS1	
LINC00850	
	
	
	
LINC00909	
PBX2	
LINC02054	
ZNF407	
LINC01840	
KRT79	
	
EPHB3	
PSD3	
RPL37P2	
BRD9	
UNC93B5	
OR7E145P	
	
OR7E11P	
KPNB1	
	
TUBB2BP1	
RPL36P2	
LINC02525	
	
RIPOR3	
TRIM64FP	
GVQW2	
EIF2B5	603896
PSMD8P1	
D2HGDH	600721
STAP1	
CCDC28A	
MAGEA8	
	
	
EIF2S1	
	
AGBL5-AS1	
RTL8B	
	
AGBL5-IT1	
LTC4S	614037
OST4	
GAS2L3	
	
	
	
	
	
ECM1P1	
	
RTL8C	
	
	
KNL1	
	
	
	
	
COX6A1P2	
LEFTY2	
BTBD1	
AGBL5	617023
TM7SF3	
ZBTB47	
TPSAB1	
MS4A6A	
UHRF1	
	
	
	
RAB3C	
	
FAM124A	
	
TNF	611162
TNF	600807
TNF	157300
MAML1	
GRM8	
MPP5	
FAM174A	
	
	
	
TMEM236	
SLC35G3	
RPL5P15	
FRK	
	
BNIP3P9	
	
	
GNPNAT1	
SLIT2	
RSPO3	
	
HNF1A	612520
HNF1A	600496
HNF1A	222100
HNF1A	144700
HNF1A	142330
HNF1A	125853
BIVM-ERCC5	
MARCH10	
TPI1P3	
ATP8B3	
	
	
DUT	
	
ALG3	
RHOT2	
MLX	
MAN2A2	
ZNF253	
ALG1L8P	
ATP6V1D	
FAM86C2P	
	
	
BNIP3P10	
LTBP4	613177
	
TUBB8P7	
	
KRT16P4	
	
	
	
	
	
TNPO1P2	
KCTD9P3	
TVP23C	
	
C18orf25	
HSDL1	
PLEKHS1	
BIVM	
	
SLC25A26	616794
	
	
	
	
	
	
	
OR5H15	
	
	
	
FAM157C	
GJA10	
TRIP13	617598
NMNAT1P2	
RPL12P2	
TMEM201	
LINC02193	
ERCC5	616570
ERCC5	278780
ENPP3	
	
MRPL50P1	
ACO2	616289
ACO2	614559
	
	
	
	
	
PRSS8	
KLF4P1	
	
	
	
RCL1	
RNF165	
PRELID3BP3	
LINC01149	
PSMC3IP	614324
TRMT112P3	
	
	
HCP5	
	
	
	
TBC1D1	
	
	
	
	
PSMG4	
HOMER2	616707
GPR160	
PPFIA4	
LTB	
	
RAD1P2	
AIM2	
	
	
EHD1	
FAM131A	
	
	
NFE2L3	
	
	
	
	
C10orf143	
	
	
	
	
	
SLC22A23	
	
CTAGE7P	
	
RPL35P6	
PPIAP32	
TANC2	
	
	
	
	
	
OR4A11P	
	
TRIM45	
SIGLEC18P	
	
FEZ2	
NDUFB1P2	
NR3C2	605115
NR3C2	177735
C21orf91	
	
DISP1	
KDELC1	
GALNT9	
PPIAP53	
CTAGE9	
	
BMP3	
TVP23C-CDRT4	
OR2A4	
	
	
SPACA9	
	
	
	
ECT2L	
ELOBP4	
PLA1A	
RPS12P16	
ADCY3	
	
POLR1E	
CDRT4	
POLR3H	
	
MAGI2-AS2	
PARD3	
AK8	
HMGB3P6	
	
	
SLC9A2	
RPL13AP17	
VTRNA2-1	
	
RPL9P2	
EGOT	
	
	
LINC01072	
MRC1	
	
ZNF93	
	
GJA3	601885
C21orf91-OT1	
BACH2	
	
XPR1	616413
	
	
SMAD5-AS1	
SMAD5	
ITPR1	
ARMCX2	
DYRK1B	615812
	
SIGLEC9	
ASB4	
REPS1	
CLCN2	615651
CLCN2	607628
	
RNF146	
C3orf14	
	
	
	
KBTBD13	609273
HNRNPA2B1	615422
	
	
OR4A12P	
	
LLPHP1	
OR4A16	
PDK4	
	
MRPS11P1	
CRIM1	
HIST1H1E	617537
OR4A15	
OR4A9P	
OR4X7P	
	
	
EVI2B	
PTPRG-AS1	
SNTG1	
FAM103A1	
	
	
NKAIN3	
SELENBP1	
	
	
HIST1H4D	
	
UBAP1L	
SRPK2P	
HIST1H2BF	
	
HIST1H2AD	
TUBB2B	610031
XRCC6P4	
	
	
LARP1P1	
EVI2A	
CENPO	
HIST1H1PS1	
	
HIST1H2BD	
HPX	
MYL8P	
	
PFN1	614808
	
	
MEMO1P4	
RPL10AP6	
INF2	614455
INF2	613237
OMG	
OR5H5P	
	
	
	
	
LYPLA2P1	
HIST1H2BE	
PTPRG	
	
PBX1	617641
AFTPH	
CHCHD2P1	
C15orf40	
HIST1H3D	
	
ENO3	612932
SPATA18	
	
	
	
LINC00237	
OR5H8	
NOP56P1	
	
	
	
OR5H7P	
OR5K3	
	
OR5H4P	
LINC01623	
	
RPL13P	
OR5H6	
	
OR5K4	
PTRHD1	
OR5H2	
	
UBFD1P1	
AK4P1	
OR5H3P	
	
PIEZO1	616843
PIEZO1	194380
	
	
	
MTCYBP39	
SDCBPP2	
	
	
PPIAP28	
MTND1P28	
FOLR3	
SUMO2P20	
LIG1	
	
MTND2P21	
LINC00556	
MTCO1P43	
PRKG2	
GLRX3	
STAG3L5P	
	
TWISTNB	
GJB2	602540
GJB2	601544
GJB2	304400
GJB2	220290
GJB2	149200
GJB2	148350
GJB2	148210
GJB2	124500
	
OR5K1	
MAPT-IT1	
	
	
MGAT4B	
MAPT	601104
MAPT	600274
MAPT	260540
MAPT	172700
MAPT	168600
CYCSP22	
PRDM14	
TMEM196	
C12orf43	
	
PILRB	
SLAIN2	
FANCM	189960
CACNA1G-AS1	
	
	
	
RPEP6	
	
	
HMX2	
GCFC2	
NOTCH4	
	
	
RTP3	
	
TERF1P2	
	
	
FEM1AP2	
CBX3	
	
	
TAF1C	
	
	
MS4A4E	
	
DLG3	300850
HNRNPA1P40	
KCNE3	613119
P2RY2	
PARVG	
ZBTB22	
PPP2R5E	
SYN2	181500
MFSD9	
ZCCHC17	
	
OR5K2	
	
RPL38P4	
CACNA1G	616795
TLR5	615557
TLR5	608556
TLR5	601744
CLDND1	
ACAP1	
	
	
	
	
	
CYCSP27	
	
PGM2L1	
RPL10P5	
DTWD2	
HPYR1	
TCERG1L-AS1	
CSN3	
TCERG1L	
GPSM3	
RPL24P2	
	
	
	
SLIT2-IT1	
	
PTMAP2	
	
RTL8A	
NDUFA3P3	
HNF1A-AS1	
CTU2	
EGLN1	609820
EGLN1	609070
ABCF1	
SIGLEC7	
	
	
OR8R1P	
LINC01164	
	
	
THRA	614450
SRSF5	
	
RAB11FIP3	
RPS15AP9	
PILRA	
MYPN	
MRPS33P2	
PTTG2	
RANBP2	608033
CABS1	
	
PHYHIP	
CHRD	
FBL	
	
HNRNPA1P41	
	
	
SRCIN1	
KRT78	
MS4A4A	
WASHC5	603563
WASHC5	220210
	
	
ANO4	
	
SUPT4H1P1	
	
MRPL19	
SIGLEC17P	
ACTG1P12	
	
	
	
MTCO1P5	
	
TIMP4	
	
	
MUC12	
	
GJB6	612645
GJB6	612643
GJB6	304400
GJB6	220290
GJB6	129500
SMIM10L2B-AS1	
SMIM10L2B	
STAG3L5P-PVRIG2P-PILRB	
	
OR4A17P	
ETDB	
FFAR1	
OR4A13P	
OR4A50P	
HNRNPA3P4	
NCLP2	
FAM43A	
	
	
HTR4	
	
RDH8	
LINC02250	
LONRF2P1	
CDKN2AIPNLP3	
	
	
	
KCTD11	
	
AZU1P1	
VTA1P1	
SLK	
CXADRP3	
	
RBMXP1	
HCG15	
GRAMD4P7	
MAPT-AS1	
SPDYE3	
	
	
	
SPPL2C	
MUC4	
	
	
	
	
PDCD7	
	
ATOH7	
MPLKIP	234050
SMIM32	
	
CDK5R1	
PMS2P1	
EEF1A1P42	
OR7E102P	
NR1D1	
	
	
LINC00926	
	
WASHC5-AS1	
TBC1D9B	
PVRIG2P	
C3P1	
MS4A14	
DNAAF1	613193
NSMCE2	
RPL21P134	
	
ZDHHC15	300577
	
	
GAPDHP24	
LINC00894	
	
	
	
	
	
HSF4	116800
CDH12P4	
KLHDC3	
	
TRPC7-AS2	
ELP3	
PFN1P11	
MACC1-AS1	
TRPC7-AS1	
	
MACC1	
CHRM3-AS1	
ZNF311	
	
TRPC7	
	
CHRM3-AS2	
	
DMXL1	
BOK	
	
PRRC2A	
FOLR1	613068
	
KRT19P4	
CXorf40B	
	
	
CHRM3	100100
P2RY6	
BOK-AS1	
	
	
KCNK7	
	
ST8SIA4	
LRRC2	
VPS13B	216550
	
ADAD2	
	
XIAP-AS1	
XIAP	308240
XIAP	300635
RPL21P75	
	
	
LINC02384	
	
SNRPGP11	
HNRNPCP8	
	
INTS6	
RBBP4P4	
	
	
SLFN5	
POM121L14P	
GAPDHP15	
RPL22P17	
DLG3-AS1	
	
LRRC2-AS1	
BORCS7-ASMT	
POTEC	
	
VTCN1	
FAM240A	
	
GUSBP4	
MS4A7	
PTGES3P4	
TDGF1	
	
LINC00680	
	
AS3MT	
TRIM50	
RPL23AP8	
	
MRRF	
	
HSFX4	
MIR194-2HG	
ERP44	
TRIM51JP	
SOX2	206900
SOX2	189960
	
SLC16A14P1	
DNAJC19	610198
	
	
RPL7P41	
GPATCH1	
DAXX	
	
	
	
	
HTRA4	
ZNF682	
R3HDM1	
UPF3AP3	
GGH	
MICB	
	
LRRC6	614935
	
	
LINC01839	
SDE2	
PIK3CD	615513
MS4A6E	
FJX1	
	
BORCS7	
MTND1P20	
RPL26P6	
	
	
CHN1	604356
MSS51	
PRDX1	
RPL7AP25	
FAM241B	
FAUP2	
FFAR3	
OR7H2P	
FOXO1	268220
	
	
	
	
SOX2-OT	
	
	
	
RPL17P51	
GPR42	
	
LINC02579	
LINC00598	
	
GUSBP9	
FKBP6	
	
MORN3	
	
RPL23AP4	
SSR1	
	
H3F3A	
RPL34P6	
STRA8	
ZADH2	
FAM187B	
GPR25	
SLC43A2	
GFI1B	187900
	
PMCHL2	
ATP10A	
ATG2A	
ABHD18	
LINC00332	
CFL2	610687
RLIMP1	
	
	
SUSD4	
SERTAD2	
	
	
OR2AD1P	
EPS15L1	
TRIM44	617142
LINC02197	
LINC01413	
CCDC163	
	
	
TUBA3E	
SQSTM1	617158
SQSTM1	617145
SQSTM1	616437
SQSTM1	602080
SQSTM1	167250
NDUFB10P1	
FAM187B2P	
PCNPP4	
	
	
BRAFP1	
NEU4	
FRMPD2	
	
	
	
KRT18P14	
	
	
SCRT1	
FBXL8	
	
LAMTOR3P2	
RPL5P26	
LINC02519	
GTF2IRD2	
RHOQP3	
	
NOC2LP1	
NCOA2	
CCRL1P1	
	
ENPP7P7	
IRF5P1	
	
SLCO4C1	
RBM18	
HLA-DOA	
	
TRIQK	
LDLRAD3	
	
	
TENM4	616736
SLC10A4	
DDC-AS1	
TSC1	607341
TSC1	606690
TSC1	191100
KLC2	
	
OR4K7P	
TRADD	
DDC	608643
MMACHC	277400
OR4K8P	
SNX19P3	
ZAR1	
RPL12P31	
VN1R74P	
RXRB	
	
	
	
	
BNIP3P13	
LGALS9C	
ADCK1	
C1orf147	
TRIM43	
ECM2	
OR4A21P	
	
IKBKE	
TTC3P1	
MAGEE2	
NANOGP5	
LINC01800	
	
	
RPS4XP16	
TPSD1	
INVS	602088
	
	
	
CHD5	
PIGV	239300
INTS6-AS1	
TSHZ1	607842
	
	
PPP2R2D	
	
SNRPD2P2	
BTF3P12	
BNIP3P16	
	
SAR1AP4	
	
	
	
	
LINC02245	
LINC01089	
	
	
	
	
	
	
	
	
ZBTB17	
TUFM	610678
	
UBTFL3	
	
ZNF486	
TTPA	277460
	
ASPN	607850
ASPN	603932
MRNIP	
SERPINE3	
PSG1	
SLC39A7	
GAL3ST2	
	
	
	
	
	
PRSS29P	
	
TMEM184B	
ZNF90	
EEF1A1P7	
MPP1	
PBLD	
RPS20P23	
	
MUC17	
RPS26P6	
	
TMBIM1	
	
	
PMS1	
RPS26P41	
ATRIP	
OGN	
	
PPP3CB	
LINC01525	
	
	
	
	
AAED1	
	
BNIP3P15	
	
NRCAM	
BNIP3P18	
MAP7D3	
BNIP3P17	
	
GPR15	
TMOD3	
CPOX	121300
	
ERCC2	610756
ERCC2	601675
ERCC2	278730
TBKBP1	
COX6C	
HNRNPH3	
	
	
	
FCGBP	
	
	
	
	
LST1	
	
RHOF	
	
NOL8	
PRR13P5	
	
UBA6	
OR2W1	
SIGLEC20P	
FZD9	
PCNAP4	
	
E2F8	
ARHGEF17	
TBX21	208550
TMEM249	
	
ZDHHC16	
KRT8	
DDX23	
	
	
MAPK6	
THUMPD3P1	
	
TMEM120B	
SUGCT	231690
SIGLEC21P	
PIK3CD-AS2	
SIGLEC22P	
	
RETREG3	
RUFY2	
MZT1P1	
MAP3K11	
CLSTN1	
ADRB2	601665
ADRB2	600807
SLC52A2	614707
RPS2P35	
	
	
ZNF510	
	
	
LEO1	
	
SEPT14P19	
	
	
	
	
	
CICP19	
SLFN11	
RPS3AP40	
	
CSRP3	612124
CSRP3	607482
GTF2IP8	
OSBPL7	
GBA3	
	
	
THAP4	
PPP3CB-AS1	
SERPINF2	
DCLRE1A	
UQCRC2	615160
	
MAPKAPK3	617111
AK3P2	
C8orf31	
ASS1P8	
USP54	
PIGN	
	
COMMD9	
ATP5LP4	
	
	
	
TUBG1	615412
	
	
	
OR2P1P	
	
CDC42P6	
	
RRP36	
	
	
	
	
EBP	302960
EBP	300960
	
	
	
MYO1D	
GPR78	
DDX18	
	
	
TREX1	610448
TREX1	225750
TREX1	192315
TREX1	152700
	
	
OR7E1P	
PPIAP9	
RPS24P17	
LINC02430	
C6orf136	
KRT18	
SLC12A3	263800
	
RPL15P4	
YWHAZ	
KLC3	
LINC02355	
UNC93B1	610551
HMGN1P6	
CRYL1	
	
DDI1	
	
	
ATG4B	
	
	
	
GPR1	
	
PDGFD	
CPZ	
MYB	
CYB561	
	
	
	
	
LIPT2	617668
LINC02346	
CAGE1	
	
FBXL6	
RANP3	
CLDN5	
	
	
TWNK	616138
TWNK	609286
TWNK	607459
TWNK	271245
PIK3CD-AS1	
DISC1-IT1	
TSNAX	
POLD3	
RAD51-AS1	
CHODL-AS1	
HSPD1P18	
	
	
RHBDF1P1	
HNRNPA1P13	
	
RAD51	617244
RAD51	614508
RAD51	114480
MIR3945HG	
GPAT2P1	
RPL37P3	
CD33	
DHX16	
LINC02552	
	
	
LY6L	
	
LINC01093	
	
TPSP2	
DDX39B-AS1	
	
	
LY6H	
	
	
DISC1	604906
DISC1	181500
	
	
	
	
	
ANKRD30B	
CGNL1	
	
	
TRIM56	
ATP6V1G2	
NCR3	609148
SLC44A2	
FIGNL1	
LILRB2	
	
OR2B3	
CISH	614383
CISH	611162
CISH	607948
LINC00342	
	
OR2J1	
PRELID3BP10	
FERMT2	
OR2J3	615082
DDX39B	
	
GPIHBP1	615947
SS18	
SEMA4G	
LINC02437	
MED15P5	
MTND1P29	
HMGN1P37	
CLPX	
MTND2P22	
HELT	
	
LINC00895	
HNRNPA3P12	
	
LINC00929	
	
	
KDELC1P1	
	
ZFP41	
SLC12A2	
LINC02436	
	
	
	
	
SERPINF1	613982
UBE2I	
	
GAPDHP41	
SMARCAD1	136000
SMARCAD1	129200
LINC01015	
	
USP33	
SETP20	
CDC42P4	
GLI4	
GPR53P	
	
OR2I1P	
	
AZIN2	
	
PHF11	600807
PHF11	147050
LDLRAD1	
	
CATIP	
SLC39A12	
TM2D2	
LINC02248	
APOBR	
CNGB1	613767
ADSSL1	617030
	
NPIPB7	
	
CARD8	
	
	
	
	
SMIM21	
PNKD	118800
ITGB8	
	
	
	
LINC01703	
	
	
CCDC185	
SPANXN5	
ZNF800	
	
FABP3	
OR2N1P	
	
	
XAGE5	
SLCO6A1	
BNIP3	
OR2J2	
MUT	251000
OR2J4P	
SLC39A12-AS1	
	
	
PBDC1	
	
	
	
DYNC1I1	
	
DAXX	
REXO1	
RPL35AP4	
	
PLEK2	
	
YTHDF3-AS1	
	
SH2D4A	
CDK17	
SLC1A4	616657
CATIP-AS1	
CATIP-AS2	
OR4C1P	
	
PRR5L	
PPIAP55	
KIAA1644	
C19orf66	
	
MRPL43	
LINC01972	
LINC01968	
USP48	
	
	
EEF1A1P5	
OR4C14P	
	
	
	
SIGLECL1	
PSMC4	
NHLRC2	
USP46	
ORMDL1	
	
	
CADM3	
TBC1D3P6	
CASP6	
TMEM175	
TBC1D25	
ACE	614519
ACE	612624
ACE	267430
ACE	104300
	
ANGPTL6	
ACBD3-AS1	
	
	
ACBD3	
LDHBP2	
	
	
	
MAGEE1	
	
LINC01898	
TMEM95	
SH3TC2	613353
SH3TC2	601596
MED21	
MTND2P41	
CTF1	
HIGD1AP14	
	
MCUB	
	
	
	
LINC01906	
RBBP4P3	
TMPRSS11F	
FGF7P1	
	
SLC10A1	
	
	
SHE	
SLC25A4	617184
SLC25A4	615418
SLC25A4	609283
RASSF5	
TMPRSS11D	
LINC01443	
	
	
LINC01444	
	
MCCD1	
	
ZNF782	
	
GCM1	
GSTM5P1	
	
TRAPPC13P1	
	
	
LOXHD1	613079
	
STAG3L2	
IQCM	
	
	
INAVA	
MAN1A2	
	
	
	
SCARF1	
	
	
	
AKIRIN2P1	
KIFC1	
	
C6orf136	
GCOM2	
	
	
	
MIXL1	
	
ADGRE4P	
TMPRSS11CP	
	
ST3GAL1P1	
ACKR1	611862
ACKR1	611162
ACKR1	110700
UBA6-AS1	
	
MTND6P5	
IER3	
EIF2D	
CAPN8	
TCF3P1	
RPS7P5	
MTND1P11	
IGHEP2	
FXNP1	
MTCO1P11	
SH3KBP1	
SPOCK3	
MTCO1P7	
MTCO2P7	
LINC00491	
MTATP6P11	
MTND5P14	
CADM3-AS1	
MTCO3P7	
TMPRSS11A	
MTATP6P7	
MTND4P14	
	
	
JAK2	614521
JAK2	600880
JAK2	263300
JAK2	254450
JAK2	133100
SERINC2	
LINC00492	
LINC01002	
	
OR4C15	
CT55	
LINC01465	
RPL12P6	
OR4C16	
	
	
	
	
OR4C11	
SMOC1	206920
	
MTND4P27	
	
ZFAS1	
MTND6P8	
OR4P4	
MTND5P29	
MTCYBP8	
RPL12P1	
LINC00235	
OR4S2	
	
	
	
	
DEFA1B	
ZDBF2	
OR4C6	
	
HCG20	
TMEM135	
OR4V1P	
PHC3	
GNRHR	146110
	
DHX16	
	
	
	
SOD1P1	
FAAH	606581
HNRNPA1P51	
SYT14P1	
	
CNOT4	
XXYLT1-AS2	
TMPRSS11GP	
HMGB1P20	
	
	
	
SNRPEP10	
XXYLT1	
DEFT1P2	
	
	
ETDA	
ATR	614564
ATR	210600
ZNF75D	
	
RPS16P5	
JAKMIP3	
ELOVL5	615957
	
RPL7AP6	
	
LINC01872	
C1QTNF12	
MTRNR2L9	
HCST	
SLFN12	
XXYLT1-AS1	
	
	
MRPL10	
ETDC	
OR4P1P	
KHDRBS2	
	
LINC02570	
	
	
	
OR5D2P	
	
	
RIOK1	
	
RPS3AP2	
CCDC93	
	
SHB	
PSMD10P3	
	
	
XRCC6P2	
OR5D17P	
	
	
CAPN15	
SERPINE1	613329
OR5D13	
	
NFKBID	
ZBTB12BP	
LINC01935	
OR5D15P	
UBE2K	
	
RAB1C	
OR5D14	
TMEM182	
SLC25A51	
OR5L1	
OR5D18	
	
OR5L2	
ACE3P	
RAB5B	
TEX10	
OR5D16	
MOXD2P	
	
	
EXOSC3	614678
KLF5	
PIGH	
SRARP	
NXF5	
IGLON5	
OMD	
LINC01450	
CSNK1G2P1	
LINC01449	
LILRB5	
	
	
MTCO2P11	
FBRSL1	
MTCO3P11	
IPPK	
PDSS1P1	
CBWD5	
KCNH6	
CCDC151	616037
VSIG10L	
	
RBM3	
ZNFX1	
XIAPP2	
DDR1-AS1	
PAICSP1	
	
	
	
LINC01796	
	
MAMLD1	300758
ZNF449	
	
RPL36AP39	
	
MYL8P	
	
	
PTX4	
ADRB1	607276
	
	
PLEKHH1	
	
FAM197Y6	
EIF4A2P4	
SDHDP2	
FBXO10	
MAP3K7	617137
MAP3K7	157800
	
XAGE3	
	
SMIM10L2A	
SIVA1	
CENPP	
OR9M1P	
	
NEU1	256550
	
CROCCP1	
FMN2	616193
	
PRR35	
	
	
	
LINC02513	
	
	
	
SLC5A8	
HTR5BP	
ALDH3B1	
LY6G5C	
YTHDF3	
RXRB	
	
	
	
DEFA3	
CARD8-AS1	
	
ZSWIM9	
	
	
LIN9	
CIRBP	
	
PRKCSH	174050
TOMM5	
	
	
INTS6L	
MINCR	
CD63	
INHBA-AS1	
EMILIN1	
C22orf24	
INHBA	
SPOCK1	
	
	
KCNB1	616056
YWHAH	
GNRH2	
FABP5P1	
TMX2P1	
DCAF10	
	
TRIM3	
FAAHP1	
	
	
ADH5P3	
LINC01258	
	
CLDND2	
LINC01259	
	
	
LINC01398	
DEFA11P	
PAIP1P1	
MARK2P12	
	
DDX27	
TRIM26	
ECH1	
	
TMEM229B	
	
FAM156B	
ETFB	231680
AP1S1	609313
	
LETMD1	
ZNF696	
CASP12	
	
TRMT10B	
DCAF7	
LMAN2L	616887
SLC39A7	
HSPB7	
INTS6L-AS1	
	
LINC02019	
MRPS26	
LINC00392	
	
	
TSPY3	
LINC00393	
	
	
CHODL	
	
TRAF6	
	
RPS26P48	
	
	
	
RPH3A	
NUTM2G	
	
UBE2V1P5	
	
TACO1	220110
	
NRXN3	
	
	
TLNRD1	
	
OXT	
ATP5LP7	
LRRC46	
ZNF652P1	
HMGB3P27	
CCDC186	
ANKRD36C	
DOCK3	
CLCNKA	613090
TUBG2	
	
LINC01656	
ALX1	613456
MFSD14C	
MRPS18CP6	
	
	
PDE4B	
SCRN2	
	
RTL6	
	
LINC01893	
	
	
	
	
TMEM71	
HNRNPL	
GCC1	
	
TRAM1	
NTN3	
	
YRDCP2	
PMM1	
SYT8	
	
FRMPD1	
	
ARF5	
RELT	
	
	
KLHL3	614495
	
DEFA7P	
DDHD1	609340
PPIAP69	
PRDM15	
ST13P14	
ATP11A-AS1	
LINC02278	
	
	
HMGB1P48	
ATP11A	
	
EWSAT1	
C6orf10	
	
CCDC174	616816
COL13A1	616720
KLF12	
DEFA5	
	
CSDC2	
	
	
	
KRT18P23	
LINC00207	
SNX25	
KLF3	
	
LINC00229	
LINC02576	
	
	
	
RASSF9	
	
TMEM204	
	
SPRYD7P1	
	
	
	
	
PRSS58	
	
PCYOX1	
KLF3-AS1	
GTF3C5	
	
PMS2P5	
ZNF546	
POLR1A	616462
GREM2	617275
	
	
	
CTF2P	
	
C12orf71	
	
TELO2	616954
	
OR2H4P	
PSMA2P1	
	
	
OR2G1P	
	
	
	
FGF16	309630
	
OR2U1P	
MAST4-IT1	
MAST4-AS1	
KANSL1-AS1	
	
	
	
	
	
KANSL1	
	
	
	
THAP12P8	
MAST4	
FSCN3	
SPDYE12P	
MTCYBP41	
	
	
MTM1	310400
	
	
	
FBXL19-AS1	
FBXL19	
RNF103-CHMP3	
NDUFB1	
RMND5A	
RAB1A	
ANP32BP3	
	
	
	
CFAP161	
SLC35E1P1	
	
IFT88	
LINC02161	
	
	
LINC01339	
RNF103	
RGPD5	
VGF	
	
DPYSL4	
PLEKHH3	
FRG2EP	
AVP	125700
	
CEP68	
HCG27	
CFAP97	
P2RX6P	
LINC00402	
	
NUTF2P3	
RPL21P108	
GNA14-AS1	
THAP7	
	
GNA14	
RARRES2P11	
	
	
DNAJC27-AS1	
	
	
	
BUB3	
IFT140	266920
	
LRP2BP	
